16.1244 	WARNING 	User requested fullscreen with size [1366  768], but screen is actually [1920, 1080]. Using actual size
19.4216 	EXP 	window1: blendMode = 'avg'
19.4405 	EXP 	window1: blendMode = 'avg'
19.4563 	EXP 	window1: blendMode = 'avg'
19.4717 	EXP 	window1: blendMode = 'avg'
19.4879 	EXP 	window1: blendMode = 'avg'
19.5067 	WARNING 	t of last frame was 20.25ms (=1/49)
19.5075 	EXP 	window1: blendMode = 'avg'
19.5229 	EXP 	window1: blendMode = 'avg'
19.5388 	EXP 	window1: blendMode = 'avg'
19.5547 	EXP 	window1: blendMode = 'avg'
19.5714 	EXP 	window1: blendMode = 'avg'
19.5899 	WARNING 	t of last frame was 20.06ms (=1/49)
19.5906 	EXP 	window1: blendMode = 'avg'
19.6064 	EXP 	window1: blendMode = 'avg'
19.6218 	EXP 	window1: blendMode = 'avg'
19.6387 	EXP 	window1: blendMode = 'avg'
19.6580 	EXP 	window1: blendMode = 'avg'
19.6730 	EXP 	window1: blendMode = 'avg'
19.6887 	EXP 	window1: blendMode = 'avg'
19.7045 	EXP 	window1: blendMode = 'avg'
19.7218 	EXP 	window1: blendMode = 'avg'
19.7399 	WARNING 	t of last frame was 20.04ms (=1/49)
19.7406 	EXP 	window1: blendMode = 'avg'
19.7569 	EXP 	window1: blendMode = 'avg'
19.7716 	EXP 	window1: blendMode = 'avg'
19.7878 	EXP 	window1: blendMode = 'avg'
19.8051 	EXP 	window1: blendMode = 'avg'
19.8236 	EXP 	window1: blendMode = 'avg'
19.8393 	EXP 	window1: blendMode = 'avg'
19.8550 	EXP 	window1: blendMode = 'avg'
19.8713 	EXP 	window1: blendMode = 'avg'
19.8902 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
19.8909 	EXP 	window1: blendMode = 'avg'
19.9064 	EXP 	window1: blendMode = 'avg'
19.9230 	EXP 	window1: blendMode = 'avg'
19.9378 	EXP 	window1: blendMode = 'avg'
19.9551 	EXP 	window1: blendMode = 'avg'
19.9743 	EXP 	window1: blendMode = 'avg'
19.9895 	EXP 	window1: blendMode = 'avg'
20.0050 	EXP 	window1: blendMode = 'avg'
20.0219 	EXP 	window1: blendMode = 'avg'
20.0407 	EXP 	window1: blendMode = 'avg'
20.0561 	EXP 	window1: blendMode = 'avg'
20.0719 	EXP 	window1: blendMode = 'avg'
20.0880 	EXP 	window1: blendMode = 'avg'
20.1054 	EXP 	window1: blendMode = 'avg'
20.1239 	EXP 	window1: blendMode = 'avg'
20.1408 	EXP 	window1: blendMode = 'avg'
20.1565 	EXP 	window1: blendMode = 'avg'
20.1720 	EXP 	window1: blendMode = 'avg'
20.1880 	EXP 	window1: blendMode = 'avg'
20.2063 	EXP 	window1: blendMode = 'avg'
20.2240 	EXP 	window1: blendMode = 'avg'
20.2403 	EXP 	window1: blendMode = 'avg'
20.2557 	EXP 	window1: blendMode = 'avg'
20.2735 	EXP 	window1: blendMode = 'avg'
20.2913 	EXP 	window1: blendMode = 'avg'
20.3073 	EXP 	window1: blendMode = 'avg'
20.3231 	EXP 	window1: blendMode = 'avg'
20.3380 	EXP 	window1: blendMode = 'avg'
20.3552 	EXP 	window1: blendMode = 'avg'
20.3739 	EXP 	window1: blendMode = 'avg'
20.3895 	EXP 	window1: blendMode = 'avg'
20.4051 	EXP 	window1: blendMode = 'avg'
20.4230 	EXP 	window1: blendMode = 'avg'
20.4391 	EXP 	window1: blendMode = 'avg'
20.4554 	EXP 	window1: blendMode = 'avg'
20.4741 	EXP 	window1: blendMode = 'avg'
20.4905 	EXP 	window1: blendMode = 'avg'
20.5053 	EXP 	window1: blendMode = 'avg'
20.5220 	EXP 	window1: blendMode = 'avg'
20.5413 	EXP 	window1: blendMode = 'avg'
20.5560 	EXP 	window1: blendMode = 'avg'
20.5723 	EXP 	window1: blendMode = 'avg'
20.5887 	EXP 	window1: blendMode = 'avg'
20.6075 	EXP 	window1: blendMode = 'avg'
20.6236 	EXP 	window1: blendMode = 'avg'
20.6386 	EXP 	window1: blendMode = 'avg'
20.6554 	EXP 	window1: blendMode = 'avg'
20.6744 	EXP 	window1: blendMode = 'avg'
20.6900 	EXP 	window1: blendMode = 'avg'
20.7056 	EXP 	window1: blendMode = 'avg'
20.7213 	EXP 	window1: blendMode = 'avg'
20.7385 	EXP 	window1: blendMode = 'avg'
20.7574 	EXP 	window1: blendMode = 'avg'
20.7731 	EXP 	window1: blendMode = 'avg'
20.7884 	EXP 	window1: blendMode = 'avg'
20.8060 	EXP 	window1: blendMode = 'avg'
20.8231 	EXP 	window1: blendMode = 'avg'
20.8388 	EXP 	window1: blendMode = 'avg'
20.8583 	EXP 	window1: blendMode = 'avg'
20.8740 	EXP 	window1: blendMode = 'avg'
20.8904 	EXP 	window1: blendMode = 'avg'
20.9049 	EXP 	window1: blendMode = 'avg'
20.9233 	EXP 	window1: blendMode = 'avg'
20.9411 	EXP 	window1: blendMode = 'avg'
20.9566 	EXP 	window1: blendMode = 'avg'
20.9721 	EXP 	window1: blendMode = 'avg'
20.9887 	EXP 	window1: blendMode = 'avg'
21.0079 	EXP 	window1: blendMode = 'avg'
21.0246 	EXP 	window1: blendMode = 'avg'
21.0403 	EXP 	window1: blendMode = 'avg'
21.0563 	EXP 	window1: blendMode = 'avg'
21.0737 	EXP 	window1: blendMode = 'avg'
21.0899 	EXP 	window1: blendMode = 'avg'
21.1071 	EXP 	window1: blendMode = 'avg'
21.1224 	EXP 	window1: blendMode = 'avg'
21.1394 	EXP 	window1: blendMode = 'avg'
21.1553 	EXP 	window1: blendMode = 'avg'
21.1725 	EXP 	window1: blendMode = 'avg'
21.1920 	EXP 	window1: blendMode = 'avg'
21.2065 	EXP 	window1: blendMode = 'avg'
21.2229 	EXP 	window1: blendMode = 'avg'
21.2389 	EXP 	window1: blendMode = 'avg'
21.2560 	EXP 	window1: blendMode = 'avg'
21.2751 	EXP 	window1: blendMode = 'avg'
21.2899 	EXP 	window1: blendMode = 'avg'
21.3065 	EXP 	window1: blendMode = 'avg'
21.3225 	EXP 	window1: blendMode = 'avg'
21.3416 	EXP 	window1: blendMode = 'avg'
21.3570 	EXP 	window1: blendMode = 'avg'
21.3724 	EXP 	window1: blendMode = 'avg'
21.3881 	EXP 	window1: blendMode = 'avg'
21.4059 	EXP 	window1: blendMode = 'avg'
21.4248 	EXP 	window1: blendMode = 'avg'
21.4404 	EXP 	window1: blendMode = 'avg'
21.4559 	EXP 	window1: blendMode = 'avg'
21.4720 	EXP 	window1: blendMode = 'avg'
21.4914 	EXP 	window1: blendMode = 'avg'
21.5084 	EXP 	window1: blendMode = 'avg'
21.5243 	EXP 	window1: blendMode = 'avg'
21.5403 	EXP 	window1: blendMode = 'avg'
21.5557 	EXP 	window1: blendMode = 'avg'
21.5736 	EXP 	window1: blendMode = 'avg'
21.5920 	EXP 	window1: blendMode = 'avg'
21.6068 	EXP 	window1: blendMode = 'avg'
21.6229 	EXP 	window1: blendMode = 'avg'
21.6395 	EXP 	window1: blendMode = 'avg'
21.6581 	EXP 	window1: blendMode = 'avg'
21.6737 	EXP 	window1: blendMode = 'avg'
21.6899 	EXP 	window1: blendMode = 'avg'
21.7066 	EXP 	window1: blendMode = 'avg'
21.7251 	EXP 	window1: blendMode = 'avg'
21.7418 	EXP 	window1: blendMode = 'avg'
21.7583 	EXP 	window1: blendMode = 'avg'
21.7728 	EXP 	window1: blendMode = 'avg'
21.7892 	EXP 	window1: blendMode = 'avg'
21.8058 	EXP 	window1: blendMode = 'avg'
21.8245 	EXP 	window1: blendMode = 'avg'
21.8408 	EXP 	window1: blendMode = 'avg'
21.8565 	EXP 	window1: blendMode = 'avg'
21.8726 	EXP 	window1: blendMode = 'avg'
21.8921 	EXP 	window1: blendMode = 'avg'
21.9066 	EXP 	window1: blendMode = 'avg'
21.9228 	EXP 	window1: blendMode = 'avg'
21.9395 	EXP 	window1: blendMode = 'avg'
21.9587 	EXP 	window1: blendMode = 'avg'
21.9734 	EXP 	window1: blendMode = 'avg'
21.9892 	EXP 	window1: blendMode = 'avg'
22.0060 	EXP 	window1: blendMode = 'avg'
22.0250 	EXP 	window1: blendMode = 'avg'
22.0415 	EXP 	window1: blendMode = 'avg'
22.0561 	EXP 	window1: blendMode = 'avg'
22.0723 	EXP 	window1: blendMode = 'avg'
22.0920 	EXP 	window1: blendMode = 'avg'
22.1058 	EXP 	window1: blendMode = 'avg'
22.1253 	EXP 	window1: blendMode = 'avg'
22.1420 	EXP 	window1: blendMode = 'avg'
22.1563 	EXP 	window1: blendMode = 'avg'
22.1731 	EXP 	window1: blendMode = 'avg'
22.1898 	EXP 	window1: blendMode = 'avg'
22.2088 	EXP 	window1: blendMode = 'avg'
22.2252 	EXP 	window1: blendMode = 'avg'
22.2397 	EXP 	window1: blendMode = 'avg'
22.2560 	EXP 	window1: blendMode = 'avg'
22.2728 	EXP 	window1: blendMode = 'avg'
22.2925 	EXP 	window1: blendMode = 'avg'
22.3076 	EXP 	window1: blendMode = 'avg'
22.3225 	EXP 	window1: blendMode = 'avg'
22.3392 	EXP 	window1: blendMode = 'avg'
22.3589 	EXP 	window1: blendMode = 'avg'
22.3752 	EXP 	window1: blendMode = 'avg'
22.3899 	EXP 	window1: blendMode = 'avg'
22.4060 	EXP 	window1: blendMode = 'avg'
22.4237 	EXP 	window1: blendMode = 'avg'
22.4421 	EXP 	window1: blendMode = 'avg'
22.4584 	EXP 	window1: blendMode = 'avg'
22.4730 	EXP 	window1: blendMode = 'avg'
22.4901 	EXP 	window1: blendMode = 'avg'
22.5069 	EXP 	window1: blendMode = 'avg'
22.5237 	EXP 	window1: blendMode = 'avg'
22.5396 	EXP 	window1: blendMode = 'avg'
22.5589 	EXP 	window1: blendMode = 'avg'
22.5736 	EXP 	window1: blendMode = 'avg'
22.5907 	EXP 	window1: blendMode = 'avg'
22.6068 	EXP 	window1: blendMode = 'avg'
22.6227 	EXP 	window1: blendMode = 'avg'
22.6422 	EXP 	window1: blendMode = 'avg'
22.6576 	EXP 	window1: blendMode = 'avg'
22.6735 	EXP 	window1: blendMode = 'avg'
22.6896 	EXP 	window1: blendMode = 'avg'
22.7065 	EXP 	window1: blendMode = 'avg'
22.7253 	EXP 	window1: blendMode = 'avg'
22.7423 	EXP 	window1: blendMode = 'avg'
22.7580 	EXP 	window1: blendMode = 'avg'
22.7736 	EXP 	window1: blendMode = 'avg'
22.7897 	EXP 	window1: blendMode = 'avg'
22.8064 	EXP 	window1: blendMode = 'avg'
22.8252 	EXP 	window1: blendMode = 'avg'
22.8422 	EXP 	window1: blendMode = 'avg'
22.8569 	EXP 	window1: blendMode = 'avg'
22.8754 	EXP 	window1: blendMode = 'avg'
22.8912 	EXP 	window1: blendMode = 'avg'
22.9068 	EXP 	window1: blendMode = 'avg'
22.9229 	EXP 	window1: blendMode = 'avg'
22.9424 	EXP 	window1: blendMode = 'avg'
22.9585 	EXP 	window1: blendMode = 'avg'
22.9731 	EXP 	window1: blendMode = 'avg'
22.9895 	EXP 	window1: blendMode = 'avg'
23.0091 	EXP 	window1: blendMode = 'avg'
23.0246 	EXP 	window1: blendMode = 'avg'
23.0402 	EXP 	window1: blendMode = 'avg'
23.0566 	EXP 	window1: blendMode = 'avg'
23.0732 	EXP 	window1: blendMode = 'avg'
23.0921 	EXP 	window1: blendMode = 'avg'
23.1075 	EXP 	window1: blendMode = 'avg'
23.1236 	EXP 	window1: blendMode = 'avg'
23.1403 	EXP 	window1: blendMode = 'avg'
23.1582 	EXP 	window1: blendMode = 'avg'
23.1760 	EXP 	window1: blendMode = 'avg'
23.1926 	EXP 	window1: blendMode = 'avg'
23.2066 	EXP 	window1: blendMode = 'avg'
23.2233 	EXP 	window1: blendMode = 'avg'
23.2433 	EXP 	window1: blendMode = 'avg'
23.2580 	EXP 	window1: blendMode = 'avg'
23.2736 	EXP 	window1: blendMode = 'avg'
23.2897 	EXP 	window1: blendMode = 'avg'
23.3066 	EXP 	window1: blendMode = 'avg'
23.3254 	EXP 	window1: blendMode = 'avg'
23.3415 	EXP 	window1: blendMode = 'avg'
23.3572 	EXP 	window1: blendMode = 'avg'
23.3733 	EXP 	window1: blendMode = 'avg'
23.3921 	EXP 	window1: blendMode = 'avg'
23.4083 	EXP 	window1: blendMode = 'avg'
23.4239 	EXP 	window1: blendMode = 'avg'
23.4400 	EXP 	window1: blendMode = 'avg'
23.4594 	EXP 	window1: blendMode = 'avg'
23.4758 	EXP 	window1: blendMode = 'avg'
23.4906 	EXP 	window1: blendMode = 'avg'
23.5068 	EXP 	window1: blendMode = 'avg'
23.5247 	EXP 	window1: blendMode = 'avg'
23.5426 	EXP 	window1: blendMode = 'avg'
23.5579 	EXP 	window1: blendMode = 'avg'
23.5735 	EXP 	window1: blendMode = 'avg'
23.5900 	EXP 	window1: blendMode = 'avg'
23.6101 	EXP 	window1: blendMode = 'avg'
23.6250 	EXP 	window1: blendMode = 'avg'
23.6413 	EXP 	window1: blendMode = 'avg'
23.6564 	EXP 	window1: blendMode = 'avg'
23.6738 	EXP 	window1: blendMode = 'avg'
23.6924 	EXP 	window1: blendMode = 'avg'
23.7086 	EXP 	window1: blendMode = 'avg'
23.7239 	EXP 	window1: blendMode = 'avg'
23.7404 	EXP 	window1: blendMode = 'avg'
23.7591 	EXP 	window1: blendMode = 'avg'
23.7751 	EXP 	window1: blendMode = 'avg'
23.7904 	EXP 	window1: blendMode = 'avg'
23.8059 	EXP 	window1: blendMode = 'avg'
23.8256 	EXP 	window1: blendMode = 'avg'
23.8428 	EXP 	window1: blendMode = 'avg'
23.8584 	EXP 	window1: blendMode = 'avg'
23.8744 	EXP 	window1: blendMode = 'avg'
23.8903 	EXP 	window1: blendMode = 'avg'
23.9068 	EXP 	window1: blendMode = 'avg'
23.9257 	EXP 	window1: blendMode = 'avg'
23.9424 	EXP 	window1: blendMode = 'avg'
23.9575 	EXP 	window1: blendMode = 'avg'
23.9746 	EXP 	window1: blendMode = 'avg'
23.9928 	EXP 	window1: blendMode = 'avg'
24.0090 	EXP 	window1: blendMode = 'avg'
24.0237 	EXP 	window1: blendMode = 'avg'
24.0403 	EXP 	window1: blendMode = 'avg'
24.0593 	EXP 	window1: blendMode = 'avg'
24.0762 	EXP 	window1: blendMode = 'avg'
24.0920 	EXP 	window1: blendMode = 'avg'
24.1076 	EXP 	window1: blendMode = 'avg'
24.1238 	EXP 	window1: blendMode = 'avg'
24.1401 	EXP 	window1: blendMode = 'avg'
24.1595 	EXP 	window1: blendMode = 'avg'
24.1755 	EXP 	window1: blendMode = 'avg'
24.1918 	EXP 	window1: blendMode = 'avg'
24.2086 	EXP 	window1: blendMode = 'avg'
24.2249 	EXP 	window1: blendMode = 'avg'
24.2436 	EXP 	window1: blendMode = 'avg'
24.2584 	EXP 	window1: blendMode = 'avg'
24.2745 	EXP 	window1: blendMode = 'avg'
24.2905 	EXP 	window1: blendMode = 'avg'
24.3095 	EXP 	window1: blendMode = 'avg'
24.3255 	EXP 	window1: blendMode = 'avg'
24.3403 	EXP 	window1: blendMode = 'avg'
24.3567 	EXP 	window1: blendMode = 'avg'
24.3772 	EXP 	window1: blendMode = 'avg'
24.3918 	EXP 	window1: blendMode = 'avg'
24.4075 	EXP 	window1: blendMode = 'avg'
24.4233 	EXP 	window1: blendMode = 'avg'
24.4417 	EXP 	window1: blendMode = 'avg'
24.4596 	EXP 	window1: blendMode = 'avg'
24.4757 	EXP 	window1: blendMode = 'avg'
24.4904 	EXP 	window1: blendMode = 'avg'
24.5075 	EXP 	window1: blendMode = 'avg'
24.5263 	EXP 	window1: blendMode = 'avg'
24.5422 	EXP 	window1: blendMode = 'avg'
24.5580 	EXP 	window1: blendMode = 'avg'
24.5745 	EXP 	window1: blendMode = 'avg'
24.5932 	EXP 	window1: blendMode = 'avg'
24.6099 	EXP 	window1: blendMode = 'avg'
24.6266 	EXP 	window1: blendMode = 'avg'
24.6417 	EXP 	window1: blendMode = 'avg'
24.6575 	EXP 	window1: blendMode = 'avg'
24.6742 	EXP 	window1: blendMode = 'avg'
24.6931 	EXP 	window1: blendMode = 'avg'
24.7087 	EXP 	window1: blendMode = 'avg'
24.7247 	EXP 	window1: blendMode = 'avg'
24.7409 	EXP 	window1: blendMode = 'avg'
24.7574 	EXP 	window1: blendMode = 'avg'
24.7762 	EXP 	window1: blendMode = 'avg'
24.7924 	EXP 	window1: blendMode = 'avg'
24.8072 	EXP 	window1: blendMode = 'avg'
24.8242 	EXP 	window1: blendMode = 'avg'
24.8430 	EXP 	window1: blendMode = 'avg'
24.8588 	EXP 	window1: blendMode = 'avg'
24.8742 	EXP 	window1: blendMode = 'avg'
24.8906 	EXP 	window1: blendMode = 'avg'
24.9102 	EXP 	window1: blendMode = 'avg'
24.9259 	EXP 	window1: blendMode = 'avg'
24.9421 	EXP 	window1: blendMode = 'avg'
24.9576 	EXP 	window1: blendMode = 'avg'
24.9737 	EXP 	window1: blendMode = 'avg'
24.9907 	EXP 	window1: blendMode = 'avg'
25.0100 	EXP 	window1: blendMode = 'avg'
25.0250 	EXP 	window1: blendMode = 'avg'
25.0410 	EXP 	window1: blendMode = 'avg'
25.0579 	EXP 	window1: blendMode = 'avg'
25.0765 	EXP 	window1: blendMode = 'avg'
25.0927 	EXP 	window1: blendMode = 'avg'
25.1076 	EXP 	window1: blendMode = 'avg'
25.1240 	EXP 	window1: blendMode = 'avg'
25.1408 	EXP 	window1: blendMode = 'avg'
25.1603 	EXP 	window1: blendMode = 'avg'
25.1754 	EXP 	window1: blendMode = 'avg'
25.1908 	EXP 	window1: blendMode = 'avg'
25.2076 	EXP 	window1: blendMode = 'avg'
25.2268 	EXP 	window1: blendMode = 'avg'
25.2426 	EXP 	window1: blendMode = 'avg'
25.2579 	EXP 	window1: blendMode = 'avg'
25.2742 	EXP 	window1: blendMode = 'avg'
25.2910 	EXP 	window1: blendMode = 'avg'
25.3103 	EXP 	window1: blendMode = 'avg'
25.3261 	EXP 	window1: blendMode = 'avg'
25.3437 	EXP 	window1: blendMode = 'avg'
25.3592 	EXP 	window1: blendMode = 'avg'
25.3751 	EXP 	window1: blendMode = 'avg'
25.3912 	EXP 	window1: blendMode = 'avg'
25.4074 	EXP 	window1: blendMode = 'avg'
25.4267 	EXP 	window1: blendMode = 'avg'
25.4413 	EXP 	window1: blendMode = 'avg'
25.4598 	EXP 	window1: blendMode = 'avg'
25.4758 	EXP 	window1: blendMode = 'avg'
25.4926 	EXP 	window1: blendMode = 'avg'
25.5079 	EXP 	window1: blendMode = 'avg'
25.5268 	EXP 	window1: blendMode = 'avg'
25.5426 	EXP 	window1: blendMode = 'avg'
25.5582 	EXP 	window1: blendMode = 'avg'
25.5739 	EXP 	window1: blendMode = 'avg'
25.5911 	EXP 	window1: blendMode = 'avg'
25.6101 	EXP 	window1: blendMode = 'avg'
25.6254 	EXP 	window1: blendMode = 'avg'
25.6413 	EXP 	window1: blendMode = 'avg'
25.6573 	EXP 	window1: blendMode = 'avg'
25.6766 	EXP 	window1: blendMode = 'avg'
25.6940 	EXP 	window1: blendMode = 'avg'
25.7099 	EXP 	window1: blendMode = 'avg'
25.7256 	EXP 	window1: blendMode = 'avg'
25.7410 	EXP 	window1: blendMode = 'avg'
25.7606 	EXP 	window1: blendMode = 'avg'
25.7778 	EXP 	window1: blendMode = 'avg'
25.7926 	EXP 	window1: blendMode = 'avg'
25.8093 	EXP 	window1: blendMode = 'avg'
25.8251 	EXP 	window1: blendMode = 'avg'
25.8417 	EXP 	window1: blendMode = 'avg'
25.8580 	EXP 	window1: blendMode = 'avg'
25.8769 	EXP 	window1: blendMode = 'avg'
25.8922 	EXP 	window1: blendMode = 'avg'
25.9080 	EXP 	window1: blendMode = 'avg'
25.9238 	EXP 	window1: blendMode = 'avg'
25.9412 	EXP 	window1: blendMode = 'avg'
25.9600 	EXP 	window1: blendMode = 'avg'
25.9779 	EXP 	window1: blendMode = 'avg'
25.9931 	EXP 	window1: blendMode = 'avg'
26.0090 	EXP 	window1: blendMode = 'avg'
26.0250 	EXP 	window1: blendMode = 'avg'
26.0439 	EXP 	window1: blendMode = 'avg'
26.0597 	EXP 	window1: blendMode = 'avg'
26.0750 	EXP 	window1: blendMode = 'avg'
26.0917 	EXP 	window1: blendMode = 'avg'
26.1107 	EXP 	window1: blendMode = 'avg'
26.1268 	EXP 	window1: blendMode = 'avg'
26.1418 	EXP 	window1: blendMode = 'avg'
26.1595 	EXP 	window1: blendMode = 'avg'
26.1741 	EXP 	window1: blendMode = 'avg'
26.1939 	EXP 	window1: blendMode = 'avg'
26.2099 	EXP 	window1: blendMode = 'avg'
26.2257 	EXP 	window1: blendMode = 'avg'
26.2414 	EXP 	window1: blendMode = 'avg'
26.2584 	EXP 	window1: blendMode = 'avg'
26.2779 	EXP 	window1: blendMode = 'avg'
26.2932 	EXP 	window1: blendMode = 'avg'
26.3080 	EXP 	window1: blendMode = 'avg'
26.3249 	EXP 	window1: blendMode = 'avg'
26.3440 	EXP 	window1: blendMode = 'avg'
26.3594 	EXP 	window1: blendMode = 'avg'
26.3750 	EXP 	window1: blendMode = 'avg'
26.3909 	EXP 	window1: blendMode = 'avg'
26.4082 	EXP 	window1: blendMode = 'avg'
26.4275 	EXP 	window1: blendMode = 'avg'
26.4424 	EXP 	window1: blendMode = 'avg'
26.4582 	EXP 	window1: blendMode = 'avg'
26.4745 	EXP 	window1: blendMode = 'avg'
26.4945 	EXP 	window1: blendMode = 'avg'
26.5095 	EXP 	window1: blendMode = 'avg'
26.5251 	EXP 	window1: blendMode = 'avg'
26.5421 	EXP 	window1: blendMode = 'avg'
26.5607 	EXP 	window1: blendMode = 'avg'
26.5780 	EXP 	window1: blendMode = 'avg'
26.5934 	EXP 	window1: blendMode = 'avg'
26.6086 	EXP 	window1: blendMode = 'avg'
26.6251 	EXP 	window1: blendMode = 'avg'
26.6428 	EXP 	window1: blendMode = 'avg'
26.6616 	EXP 	window1: blendMode = 'avg'
26.6762 	EXP 	window1: blendMode = 'avg'
26.6918 	EXP 	window1: blendMode = 'avg'
26.7080 	EXP 	window1: blendMode = 'avg'
26.7251 	EXP 	window1: blendMode = 'avg'
26.7445 	EXP 	window1: blendMode = 'avg'
26.7593 	EXP 	window1: blendMode = 'avg'
26.7747 	EXP 	window1: blendMode = 'avg'
26.7919 	EXP 	window1: blendMode = 'avg'
26.8107 	EXP 	window1: blendMode = 'avg'
26.8271 	EXP 	window1: blendMode = 'avg'
26.8416 	EXP 	window1: blendMode = 'avg'
26.8585 	EXP 	window1: blendMode = 'avg'
26.8781 	EXP 	window1: blendMode = 'avg'
26.8926 	EXP 	window1: blendMode = 'avg'
26.9088 	EXP 	window1: blendMode = 'avg'
26.9259 	EXP 	window1: blendMode = 'avg'
26.9444 	EXP 	window1: blendMode = 'avg'
26.9598 	EXP 	window1: blendMode = 'avg'
26.9753 	EXP 	window1: blendMode = 'avg'
26.9921 	EXP 	window1: blendMode = 'avg'
27.0085 	EXP 	window1: blendMode = 'avg'
