18.4805 	WARNING 	User requested fullscreen with size [1366  768], but screen is actually [1920, 1080]. Using actual size
21.1535 	EXP 	window1: blendMode = 'avg'
21.1695 	EXP 	window1: blendMode = 'avg'
21.1886 	EXP 	window1: blendMode = 'avg'
21.2043 	EXP 	window1: blendMode = 'avg'
21.2196 	EXP 	window1: blendMode = 'avg'
21.2366 	EXP 	window1: blendMode = 'avg'
21.2551 	EXP 	window1: blendMode = 'avg'
21.2705 	EXP 	window1: blendMode = 'avg'
21.2862 	EXP 	window1: blendMode = 'avg'
21.3031 	EXP 	window1: blendMode = 'avg'
21.3216 	EXP 	window1: blendMode = 'avg'
21.3391 	EXP 	window1: blendMode = 'avg'
21.3540 	EXP 	window1: blendMode = 'avg'
21.3702 	EXP 	window1: blendMode = 'avg'
21.3868 	EXP 	window1: blendMode = 'avg'
21.4059 	EXP 	window1: blendMode = 'avg'
21.4208 	EXP 	window1: blendMode = 'avg'
21.4366 	EXP 	window1: blendMode = 'avg'
21.4530 	EXP 	window1: blendMode = 'avg'
21.4723 	EXP 	window1: blendMode = 'avg'
21.4871 	EXP 	window1: blendMode = 'avg'
21.5027 	EXP 	window1: blendMode = 'avg'
21.5199 	EXP 	window1: blendMode = 'avg'
21.5367 	EXP 	window1: blendMode = 'avg'
21.5558 	EXP 	window1: blendMode = 'avg'
21.5710 	EXP 	window1: blendMode = 'avg'
21.5869 	EXP 	window1: blendMode = 'avg'
21.6027 	EXP 	window1: blendMode = 'avg'
21.6224 	EXP 	window1: blendMode = 'avg'
21.6376 	EXP 	window1: blendMode = 'avg'
21.6543 	EXP 	window1: blendMode = 'avg'
21.6702 	EXP 	window1: blendMode = 'avg'
21.6892 	EXP 	window1: blendMode = 'avg'
21.7051 	EXP 	window1: blendMode = 'avg'
21.7209 	EXP 	window1: blendMode = 'avg'
21.7362 	EXP 	window1: blendMode = 'avg'
21.7560 	EXP 	window1: blendMode = 'avg'
21.7708 	EXP 	window1: blendMode = 'avg'
21.7866 	EXP 	window1: blendMode = 'avg'
21.8027 	EXP 	window1: blendMode = 'avg'
21.8231 	EXP 	window1: blendMode = 'avg'
21.8378 	EXP 	window1: blendMode = 'avg'
21.8539 	EXP 	window1: blendMode = 'avg'
21.8699 	EXP 	window1: blendMode = 'avg'
21.8890 	EXP 	window1: blendMode = 'avg'
21.9038 	EXP 	window1: blendMode = 'avg'
21.9207 	EXP 	window1: blendMode = 'avg'
21.9365 	EXP 	window1: blendMode = 'avg'
21.9558 	EXP 	window1: blendMode = 'avg'
21.9711 	EXP 	window1: blendMode = 'avg'
21.9870 	EXP 	window1: blendMode = 'avg'
22.0033 	EXP 	window1: blendMode = 'avg'
22.0226 	EXP 	window1: blendMode = 'avg'
22.0374 	EXP 	window1: blendMode = 'avg'
22.0530 	EXP 	window1: blendMode = 'avg'
22.0702 	EXP 	window1: blendMode = 'avg'
22.0895 	EXP 	window1: blendMode = 'avg'
22.1042 	EXP 	window1: blendMode = 'avg'
22.1202 	EXP 	window1: blendMode = 'avg'
22.1365 	EXP 	window1: blendMode = 'avg'
22.1537 	EXP 	window1: blendMode = 'avg'
22.1727 	EXP 	window1: blendMode = 'avg'
22.1879 	EXP 	window1: blendMode = 'avg'
22.2036 	EXP 	window1: blendMode = 'avg'
22.2198 	EXP 	window1: blendMode = 'avg'
22.2369 	EXP 	window1: blendMode = 'avg'
22.2556 	EXP 	window1: blendMode = 'avg'
22.2718 	EXP 	window1: blendMode = 'avg'
22.2868 	EXP 	window1: blendMode = 'avg'
22.3036 	EXP 	window1: blendMode = 'avg'
22.3222 	EXP 	window1: blendMode = 'avg'
22.3382 	EXP 	window1: blendMode = 'avg'
22.3539 	EXP 	window1: blendMode = 'avg'
22.3701 	EXP 	window1: blendMode = 'avg'
22.3891 	EXP 	window1: blendMode = 'avg'
22.4050 	EXP 	window1: blendMode = 'avg'
22.4205 	EXP 	window1: blendMode = 'avg'
22.4369 	EXP 	window1: blendMode = 'avg'
22.4557 	EXP 	window1: blendMode = 'avg'
22.4712 	EXP 	window1: blendMode = 'avg'
22.4869 	EXP 	window1: blendMode = 'avg'
22.5034 	EXP 	window1: blendMode = 'avg'
22.5227 	EXP 	window1: blendMode = 'avg'
22.5388 	EXP 	window1: blendMode = 'avg'
22.5542 	EXP 	window1: blendMode = 'avg'
22.5706 	EXP 	window1: blendMode = 'avg'
22.5892 	EXP 	window1: blendMode = 'avg'
22.6036 	EXP 	window1: blendMode = 'avg'
22.6202 	EXP 	window1: blendMode = 'avg'
22.6405 	EXP 	window1: blendMode = 'avg'
22.6560 	EXP 	window1: blendMode = 'avg'
22.6710 	EXP 	window1: blendMode = 'avg'
22.6874 	EXP 	window1: blendMode = 'avg'
22.7036 	EXP 	window1: blendMode = 'avg'
22.7227 	EXP 	window1: blendMode = 'avg'
22.7399 	EXP 	window1: blendMode = 'avg'
22.7553 	EXP 	window1: blendMode = 'avg'
22.7718 	EXP 	window1: blendMode = 'avg'
22.7885 	EXP 	window1: blendMode = 'avg'
22.8041 	EXP 	window1: blendMode = 'avg'
22.8204 	EXP 	window1: blendMode = 'avg'
22.8393 	EXP 	window1: blendMode = 'avg'
22.8553 	EXP 	window1: blendMode = 'avg'
22.8703 	EXP 	window1: blendMode = 'avg'
22.8872 	EXP 	window1: blendMode = 'avg'
22.9064 	EXP 	window1: blendMode = 'avg'
22.9213 	EXP 	window1: blendMode = 'avg'
22.9377 	EXP 	window1: blendMode = 'avg'
22.9539 	EXP 	window1: blendMode = 'avg'
22.9727 	EXP 	window1: blendMode = 'avg'
22.9883 	EXP 	window1: blendMode = 'avg'
23.0045 	EXP 	window1: blendMode = 'avg'
23.0204 	EXP 	window1: blendMode = 'avg'
23.0394 	EXP 	window1: blendMode = 'avg'
23.0550 	EXP 	window1: blendMode = 'avg'
23.0706 	EXP 	window1: blendMode = 'avg'
23.0871 	EXP 	window1: blendMode = 'avg'
23.1060 	EXP 	window1: blendMode = 'avg'
23.1222 	EXP 	window1: blendMode = 'avg'
23.1371 	EXP 	window1: blendMode = 'avg'
23.1597 	DATA 	Keypress: 2
23.1627 	EXP 	window1: blendMode = 'avg'
23.1749 	EXP 	window1: blendMode = 'avg'
23.1898 	EXP 	window1: blendMode = 'avg'
23.2061 	EXP 	window1: blendMode = 'avg'
23.2211 	EXP 	window1: blendMode = 'avg'
23.2372 	EXP 	window1: blendMode = 'avg'
23.2539 	EXP 	window1: blendMode = 'avg'
23.2732 	EXP 	window1: blendMode = 'avg'
23.2885 	EXP 	window1: blendMode = 'avg'
23.3038 	EXP 	window1: blendMode = 'avg'
23.3206 	EXP 	window1: blendMode = 'avg'
23.3398 	EXP 	window1: blendMode = 'avg'
23.3553 	EXP 	window1: blendMode = 'avg'
23.3709 	EXP 	window1: blendMode = 'avg'
23.3908 	EXP 	window1: blendMode = 'avg'
23.4063 	EXP 	window1: blendMode = 'avg'
23.4207 	EXP 	window1: blendMode = 'avg'
23.4374 	EXP 	window1: blendMode = 'avg'
23.4566 	EXP 	window1: blendMode = 'avg'
23.4739 	EXP 	window1: blendMode = 'avg'
23.4878 	EXP 	window1: blendMode = 'avg'
23.5036 	EXP 	window1: blendMode = 'avg'
23.5207 	EXP 	window1: blendMode = 'avg'
23.5395 	EXP 	window1: blendMode = 'avg'
23.5550 	EXP 	window1: blendMode = 'avg'
23.5707 	EXP 	window1: blendMode = 'avg'
23.5874 	EXP 	window1: blendMode = 'avg'
23.6070 	EXP 	window1: blendMode = 'avg'
23.6224 	EXP 	window1: blendMode = 'avg'
23.6376 	EXP 	window1: blendMode = 'avg'
23.6543 	EXP 	window1: blendMode = 'avg'
23.6739 	EXP 	window1: blendMode = 'avg'
23.6892 	EXP 	window1: blendMode = 'avg'
23.7046 	EXP 	window1: blendMode = 'avg'
23.7209 	EXP 	window1: blendMode = 'avg'
23.7401 	EXP 	window1: blendMode = 'avg'
23.7557 	EXP 	window1: blendMode = 'avg'
23.7712 	EXP 	window1: blendMode = 'avg'
23.7900 	EXP 	window1: blendMode = 'avg'
23.8073 	EXP 	window1: blendMode = 'avg'
23.8226 	EXP 	window1: blendMode = 'avg'
23.8373 	EXP 	window1: blendMode = 'avg'
23.8542 	EXP 	window1: blendMode = 'avg'
23.8730 	EXP 	window1: blendMode = 'avg'
23.8890 	EXP 	window1: blendMode = 'avg'
23.9050 	EXP 	window1: blendMode = 'avg'
23.9209 	EXP 	window1: blendMode = 'avg'
23.9397 	EXP 	window1: blendMode = 'avg'
23.9551 	EXP 	window1: blendMode = 'avg'
23.9711 	EXP 	window1: blendMode = 'avg'
23.9878 	EXP 	window1: blendMode = 'avg'
24.0066 	EXP 	window1: blendMode = 'avg'
24.0225 	EXP 	window1: blendMode = 'avg'
24.0377 	EXP 	window1: blendMode = 'avg'
24.0543 	EXP 	window1: blendMode = 'avg'
24.0736 	EXP 	window1: blendMode = 'avg'
24.0896 	EXP 	window1: blendMode = 'avg'
24.1045 	EXP 	window1: blendMode = 'avg'
24.1210 	EXP 	window1: blendMode = 'avg'
24.1398 	EXP 	window1: blendMode = 'avg'
24.1559 	EXP 	window1: blendMode = 'avg'
24.1712 	EXP 	window1: blendMode = 'avg'
24.1877 	EXP 	window1: blendMode = 'avg'
24.2073 	EXP 	window1: blendMode = 'avg'
24.2217 	EXP 	window1: blendMode = 'avg'
24.2388 	EXP 	window1: blendMode = 'avg'
24.2541 	EXP 	window1: blendMode = 'avg'
24.2711 	EXP 	window1: blendMode = 'avg'
24.2900 	EXP 	window1: blendMode = 'avg'
24.3060 	EXP 	window1: blendMode = 'avg'
24.3216 	EXP 	window1: blendMode = 'avg'
24.3380 	EXP 	window1: blendMode = 'avg'
24.3565 	EXP 	window1: blendMode = 'avg'
24.3719 	EXP 	window1: blendMode = 'avg'
24.3882 	EXP 	window1: blendMode = 'avg'
24.4049 	EXP 	window1: blendMode = 'avg'
24.4234 	EXP 	window1: blendMode = 'avg'
24.4396 	EXP 	window1: blendMode = 'avg'
24.4548 	EXP 	window1: blendMode = 'avg'
24.4708 	EXP 	window1: blendMode = 'avg'
24.4910 	EXP 	window1: blendMode = 'avg'
24.5059 	EXP 	window1: blendMode = 'avg'
24.5214 	EXP 	window1: blendMode = 'avg'
24.5382 	EXP 	window1: blendMode = 'avg'
24.5570 	EXP 	window1: blendMode = 'avg'
24.5729 	EXP 	window1: blendMode = 'avg'
24.5886 	EXP 	window1: blendMode = 'avg'
24.6047 	EXP 	window1: blendMode = 'avg'
24.6234 	EXP 	window1: blendMode = 'avg'
24.6390 	EXP 	window1: blendMode = 'avg'
24.6552 	EXP 	window1: blendMode = 'avg'
24.6714 	EXP 	window1: blendMode = 'avg'
24.6913 	EXP 	window1: blendMode = 'avg'
24.7066 	EXP 	window1: blendMode = 'avg'
24.7223 	EXP 	window1: blendMode = 'avg'
24.7381 	EXP 	window1: blendMode = 'avg'
24.7570 	EXP 	window1: blendMode = 'avg'
24.7725 	EXP 	window1: blendMode = 'avg'
24.7879 	EXP 	window1: blendMode = 'avg'
24.8048 	EXP 	window1: blendMode = 'avg'
24.8236 	EXP 	window1: blendMode = 'avg'
24.8395 	EXP 	window1: blendMode = 'avg'
24.8549 	EXP 	window1: blendMode = 'avg'
24.8715 	EXP 	window1: blendMode = 'avg'
24.8911 	EXP 	window1: blendMode = 'avg'
24.9056 	EXP 	window1: blendMode = 'avg'
24.9220 	EXP 	window1: blendMode = 'avg'
24.9382 	EXP 	window1: blendMode = 'avg'
24.9612 	DATA 	Keypress: 2
24.9627 	EXP 	window1: blendMode = 'avg'
24.9775 	EXP 	window1: blendMode = 'avg'
24.9900 	EXP 	window1: blendMode = 'avg'
25.0054 	EXP 	window1: blendMode = 'avg'
25.0214 	EXP 	window1: blendMode = 'avg'
25.0408 	EXP 	window1: blendMode = 'avg'
25.0559 	EXP 	window1: blendMode = 'avg'
25.0716 	EXP 	window1: blendMode = 'avg'
25.0882 	EXP 	window1: blendMode = 'avg'
25.1077 	EXP 	window1: blendMode = 'avg'
25.1223 	EXP 	window1: blendMode = 'avg'
25.1386 	EXP 	window1: blendMode = 'avg'
25.1548 	EXP 	window1: blendMode = 'avg'
25.1739 	EXP 	window1: blendMode = 'avg'
25.1898 	EXP 	window1: blendMode = 'avg'
25.2060 	EXP 	window1: blendMode = 'avg'
25.2217 	EXP 	window1: blendMode = 'avg'
25.2412 	EXP 	window1: blendMode = 'avg'
25.2564 	EXP 	window1: blendMode = 'avg'
25.2719 	EXP 	window1: blendMode = 'avg'
25.2884 	EXP 	window1: blendMode = 'avg'
25.3078 	EXP 	window1: blendMode = 'avg'
25.3227 	EXP 	window1: blendMode = 'avg'
25.3386 	EXP 	window1: blendMode = 'avg'
25.3550 	EXP 	window1: blendMode = 'avg'
25.3740 	EXP 	window1: blendMode = 'avg'
25.3900 	EXP 	window1: blendMode = 'avg'
25.4048 	EXP 	window1: blendMode = 'avg'
25.4222 	EXP 	window1: blendMode = 'avg'
25.4385 	EXP 	window1: blendMode = 'avg'
25.4549 	EXP 	window1: blendMode = 'avg'
25.4743 	EXP 	window1: blendMode = 'avg'
25.4897 	EXP 	window1: blendMode = 'avg'
25.5060 	EXP 	window1: blendMode = 'avg'
25.5214 	EXP 	window1: blendMode = 'avg'
25.5413 	EXP 	window1: blendMode = 'avg'
25.5563 	EXP 	window1: blendMode = 'avg'
25.5723 	EXP 	window1: blendMode = 'avg'
25.5879 	EXP 	window1: blendMode = 'avg'
25.6077 	EXP 	window1: blendMode = 'avg'
25.6238 	EXP 	window1: blendMode = 'avg'
25.6388 	EXP 	window1: blendMode = 'avg'
25.6555 	EXP 	window1: blendMode = 'avg'
25.6750 	EXP 	window1: blendMode = 'avg'
25.6903 	EXP 	window1: blendMode = 'avg'
25.7058 	EXP 	window1: blendMode = 'avg'
25.7216 	EXP 	window1: blendMode = 'avg'
25.7409 	EXP 	window1: blendMode = 'avg'
25.7575 	EXP 	window1: blendMode = 'avg'
25.7750 	EXP 	window1: blendMode = 'avg'
25.7902 	EXP 	window1: blendMode = 'avg'
25.8060 	EXP 	window1: blendMode = 'avg'
25.8221 	EXP 	window1: blendMode = 'avg'
25.8410 	EXP 	window1: blendMode = 'avg'
25.8567 	EXP 	window1: blendMode = 'avg'
25.8718 	EXP 	window1: blendMode = 'avg'
25.8885 	EXP 	window1: blendMode = 'avg'
25.9080 	EXP 	window1: blendMode = 'avg'
25.9231 	EXP 	window1: blendMode = 'avg'
25.9391 	EXP 	window1: blendMode = 'avg'
25.9553 	EXP 	window1: blendMode = 'avg'
25.9744 	EXP 	window1: blendMode = 'avg'
25.9900 	EXP 	window1: blendMode = 'avg'
26.0055 	EXP 	window1: blendMode = 'avg'
26.0220 	EXP 	window1: blendMode = 'avg'
26.0411 	EXP 	window1: blendMode = 'avg'
26.0581 	EXP 	window1: blendMode = 'avg'
26.0736 	EXP 	window1: blendMode = 'avg'
26.0893 	EXP 	window1: blendMode = 'avg'
26.1050 	EXP 	window1: blendMode = 'avg'
26.1246 	EXP 	window1: blendMode = 'avg'
26.1399 	EXP 	window1: blendMode = 'avg'
26.1554 	EXP 	window1: blendMode = 'avg'
26.1719 	EXP 	window1: blendMode = 'avg'
26.1921 	EXP 	window1: blendMode = 'avg'
26.2068 	EXP 	window1: blendMode = 'avg'
26.2222 	EXP 	window1: blendMode = 'avg'
26.2391 	EXP 	window1: blendMode = 'avg'
26.2584 	EXP 	window1: blendMode = 'avg'
26.2735 	EXP 	window1: blendMode = 'avg'
26.2891 	EXP 	window1: blendMode = 'avg'
26.3056 	EXP 	window1: blendMode = 'avg'
26.3250 	EXP 	window1: blendMode = 'avg'
26.3394 	EXP 	window1: blendMode = 'avg'
26.3558 	EXP 	window1: blendMode = 'avg'
26.3721 	EXP 	window1: blendMode = 'avg'
26.3910 	EXP 	window1: blendMode = 'avg'
26.4065 	EXP 	window1: blendMode = 'avg'
26.4228 	EXP 	window1: blendMode = 'avg'
26.4389 	EXP 	window1: blendMode = 'avg'
26.4579 	EXP 	window1: blendMode = 'avg'
26.4739 	EXP 	window1: blendMode = 'avg'
26.4889 	EXP 	window1: blendMode = 'avg'
26.5058 	EXP 	window1: blendMode = 'avg'
26.5246 	EXP 	window1: blendMode = 'avg'
26.5400 	EXP 	window1: blendMode = 'avg'
26.5561 	EXP 	window1: blendMode = 'avg'
26.5722 	EXP 	window1: blendMode = 'avg'
26.5885 	EXP 	window1: blendMode = 'avg'
26.6088 	EXP 	window1: blendMode = 'avg'
26.6238 	EXP 	window1: blendMode = 'avg'
26.6396 	EXP 	window1: blendMode = 'avg'
26.6558 	EXP 	window1: blendMode = 'avg'
26.6725 	EXP 	window1: blendMode = 'avg'
26.6917 	EXP 	window1: blendMode = 'avg'
26.7072 	EXP 	window1: blendMode = 'avg'
26.7230 	EXP 	window1: blendMode = 'avg'
26.7392 	EXP 	window1: blendMode = 'avg'
26.7556 	EXP 	window1: blendMode = 'avg'
26.7748 	EXP 	window1: blendMode = 'avg'
26.7912 	EXP 	window1: blendMode = 'avg'
26.8064 	EXP 	window1: blendMode = 'avg'
26.8220 	EXP 	window1: blendMode = 'avg'
26.8415 	EXP 	window1: blendMode = 'avg'
26.8576 	EXP 	window1: blendMode = 'avg'
26.8729 	EXP 	window1: blendMode = 'avg'
26.8892 	EXP 	window1: blendMode = 'avg'
26.9084 	EXP 	window1: blendMode = 'avg'
26.9243 	EXP 	window1: blendMode = 'avg'
26.9395 	EXP 	window1: blendMode = 'avg'
26.9558 	EXP 	window1: blendMode = 'avg'
26.9752 	EXP 	window1: blendMode = 'avg'
26.9900 	EXP 	window1: blendMode = 'avg'
27.0064 	EXP 	window1: blendMode = 'avg'
27.0224 	EXP 	window1: blendMode = 'avg'
27.0414 	EXP 	window1: blendMode = 'avg'
27.0568 	EXP 	window1: blendMode = 'avg'
27.0724 	EXP 	window1: blendMode = 'avg'
27.0885 	EXP 	window1: blendMode = 'avg'
27.1080 	EXP 	window1: blendMode = 'avg'
27.1250 	EXP 	window1: blendMode = 'avg'
27.1411 	EXP 	window1: blendMode = 'avg'
27.1557 	EXP 	window1: blendMode = 'avg'
27.1727 	EXP 	window1: blendMode = 'avg'
27.1921 	EXP 	window1: blendMode = 'avg'
27.2069 	EXP 	window1: blendMode = 'avg'
27.2229 	EXP 	window1: blendMode = 'avg'
27.2393 	EXP 	window1: blendMode = 'avg'
27.2581 	EXP 	window1: blendMode = 'avg'
27.2739 	EXP 	window1: blendMode = 'avg'
27.2895 	EXP 	window1: blendMode = 'avg'
27.3063 	EXP 	window1: blendMode = 'avg'
27.3255 	EXP 	window1: blendMode = 'avg'
27.3405 	EXP 	window1: blendMode = 'avg'
27.3567 	EXP 	window1: blendMode = 'avg'
27.3739 	EXP 	window1: blendMode = 'avg'
27.3895 	EXP 	window1: blendMode = 'avg'
27.4060 	EXP 	window1: blendMode = 'avg'
27.4229 	EXP 	window1: blendMode = 'avg'
27.4422 	EXP 	window1: blendMode = 'avg'
27.4570 	EXP 	window1: blendMode = 'avg'
27.4726 	EXP 	window1: blendMode = 'avg'
27.4895 	EXP 	window1: blendMode = 'avg'
27.5088 	EXP 	window1: blendMode = 'avg'
27.5241 	EXP 	window1: blendMode = 'avg'
27.5393 	EXP 	window1: blendMode = 'avg'
27.5561 	EXP 	window1: blendMode = 'avg'
27.5747 	EXP 	window1: blendMode = 'avg'
27.5911 	EXP 	window1: blendMode = 'avg'
27.6065 	EXP 	window1: blendMode = 'avg'
27.6229 	EXP 	window1: blendMode = 'avg'
27.6422 	EXP 	window1: blendMode = 'avg'
27.6575 	EXP 	window1: blendMode = 'avg'
27.6733 	EXP 	window1: blendMode = 'avg'
27.6905 	EXP 	window1: blendMode = 'avg'
27.7054 	EXP 	window1: blendMode = 'avg'
27.7229 	EXP 	window1: blendMode = 'avg'
27.7415 	EXP 	window1: blendMode = 'avg'
27.7568 	EXP 	window1: blendMode = 'avg'
27.7731 	EXP 	window1: blendMode = 'avg'
27.7895 	EXP 	window1: blendMode = 'avg'
27.8083 	EXP 	window1: blendMode = 'avg'
27.8237 	EXP 	window1: blendMode = 'avg'
27.8393 	EXP 	window1: blendMode = 'avg'
27.8565 	EXP 	window1: blendMode = 'avg'
27.8725 	EXP 	window1: blendMode = 'avg'
27.8930 	EXP 	window1: blendMode = 'avg'
27.9075 	EXP 	window1: blendMode = 'avg'
27.9232 	EXP 	window1: blendMode = 'avg'
27.9398 	EXP 	window1: blendMode = 'avg'
27.9585 	EXP 	window1: blendMode = 'avg'
27.9740 	EXP 	window1: blendMode = 'avg'
27.9905 	EXP 	window1: blendMode = 'avg'
28.0057 	EXP 	window1: blendMode = 'avg'
28.0229 	EXP 	window1: blendMode = 'avg'
28.0430 	EXP 	window1: blendMode = 'avg'
28.0575 	EXP 	window1: blendMode = 'avg'
28.0735 	EXP 	window1: blendMode = 'avg'
28.0897 	EXP 	window1: blendMode = 'avg'
28.1085 	EXP 	window1: blendMode = 'avg'
28.1239 	EXP 	window1: blendMode = 'avg'
28.1400 	EXP 	window1: blendMode = 'avg'
28.1566 	EXP 	window1: blendMode = 'avg'
28.1759 	EXP 	window1: blendMode = 'avg'
28.1905 	EXP 	window1: blendMode = 'avg'
28.2067 	EXP 	window1: blendMode = 'avg'
28.2231 	EXP 	window1: blendMode = 'avg'
28.2426 	EXP 	window1: blendMode = 'avg'
28.2571 	EXP 	window1: blendMode = 'avg'
28.2728 	EXP 	window1: blendMode = 'avg'
28.2897 	EXP 	window1: blendMode = 'avg'
28.3090 	EXP 	window1: blendMode = 'avg'
28.3248 	EXP 	window1: blendMode = 'avg'
28.3403 	EXP 	window1: blendMode = 'avg'
28.3565 	EXP 	window1: blendMode = 'avg'
28.3752 	EXP 	window1: blendMode = 'avg'
28.3907 	EXP 	window1: blendMode = 'avg'
28.4062 	EXP 	window1: blendMode = 'avg'
28.4237 	EXP 	window1: blendMode = 'avg'
28.4427 	EXP 	window1: blendMode = 'avg'
28.4573 	EXP 	window1: blendMode = 'avg'
28.4729 	EXP 	window1: blendMode = 'avg'
28.4899 	EXP 	window1: blendMode = 'avg'
28.5091 	EXP 	window1: blendMode = 'avg'
28.5243 	EXP 	window1: blendMode = 'avg'
28.5397 	EXP 	window1: blendMode = 'avg'
28.5561 	EXP 	window1: blendMode = 'avg'
28.5764 	EXP 	window1: blendMode = 'avg'
28.5917 	EXP 	window1: blendMode = 'avg'
28.6068 	EXP 	window1: blendMode = 'avg'
28.6232 	EXP 	window1: blendMode = 'avg'
28.6420 	EXP 	window1: blendMode = 'avg'
28.6574 	EXP 	window1: blendMode = 'avg'
28.6734 	EXP 	window1: blendMode = 'avg'
